invoice_id,vendor_id,vendor_name,vendor_address,vendor_tax_id,vendor_bank_routing,vendor_contact,department,invoice_amount,billing_code,invoice_date,approval_timestamp,approver_id,payment_status,fraud_label,signal_embedded
INV-0003983,VND-0054,Core Technologies,"2323 Enterprise Ave, New York, NY 16590",43-7360307,451492250,William Davis,IT,975.47,IT-005,2024-07-12,2024-07-13 11:00:00,APR-101,pending,clean,
INV-0003984,VND-0027,Key Consulting,"3446 Tech Way, Miami, FL 44814",60-3195773,821221887,Matthew Jones,HR,8404.95,HR-042,2024-01-11,2024-01-12 19:00:00,APR-502,pending,clean,
INV-0003985,VND-0046,Horizon Group,"190 Oak Ave, Atlanta, GA 38683",32-9689889,598806645,James Wilson,Facilities,734.26,FAC-030,2023-07-15,2023-07-16 04:00:00,APR-401,paid,clean,
INV-0003986,VND-0047,Delta Enterprises,"2284 Enterprise Ave, Philadelphia, PA 83259",86-6323376,910943524,Thomas Anderson,Legal,10460.45,LEG-062,2023-09-22,2023-09-25 01:00:00,APR-701,pending,clean,
INV-0003987,VND-0050,Edge Partners,"6375 Commerce Blvd, Miami, FL 18418",63-7838382,455281184,Charles Davis,Marketing,1108.26,MKT-015,2023-12-28,2023-12-29 07:00:00,APR-202,paid,clean,
INV-0003988,VND-0022,Rapid Services,"928 Main St, Houston, TX 40982",31-7818496,621453189,Thomas Brown,Legal,13522.25,LEG-061,2023-04-14,2023-04-18 09:00:00,APR-701,paid,clean,
INV-0003989,VND-0023,Fox Technologies,"135 Market St, Chicago, IL 69638",46-8096887,847959430,Anthony Jackson,IT,874.16,IT-007,2023-10-29,2023-10-30 09:00:00,APR-101,pending,clean,
INV-0003990,VND-0037,Jasper Partners,"3752 Main St, Miami, FL 62227",52-5674183,174539964,Mark Jones,Operations,910.7,OPS-021,2023-05-26,2023-05-28 04:00:00,APR-303,pending,clean,
INV-0003991,VND-0058,Summit Solutions,"5211 Market St, Atlanta, GA 35995",19-5074336,209415691,Anthony Jackson,IT,26616.82,IT-007,2024-04-30,2024-05-01 02:00:00,APR-103,paid,clean,
INV-0003992,VND-0028,York Services,"252 Enterprise Ave, Charlotte, NC 83792",22-2229110,677280546,William Wilson,Operations,1555.23,OPS-020,2024-12-11,2024-12-14 11:00:00,APR-301,paid,clean,
INV-0003993,VND-0070,Peak Services,"1170 Market St, Columbus, OH 19710",83-1899411,262915636,Michael Jackson,Operations,24885.11,OPS-023,2023-01-26,2023-01-27 02:00:00,APR-302,pending,clean,
INV-0003994,VND-0052,Nova Associates,"9047 Industrial Pkwy, Columbus, OH 38760",44-8312114,621454127,James Miller,Legal,612.18,LEG-060,2024-08-26,2024-08-29 07:00:00,APR-701,paid,clean,
INV-0003995,VND-0044,Vertex Services,"4749 Tech Way, Houston, TX 40784",96-6207974,341206079,Mark Brown,Marketing,5239.07,MKT-015,2023-06-14,2023-06-17 13:00:00,APR-201,pending,clean,
INV-0003996,VND-0066,Omega Consulting,"5123 Business Dr, Miami, FL 25814",34-6294016,228370927,Anthony Wilson,Finance,5531.11,FIN-051,2024-06-07,2024-06-10 00:00:00,APR-601,paid,clean,
INV-0003997,VND-0054,Core Technologies,"2323 Enterprise Ave, New York, NY 16590",43-7360307,451492250,William Davis,IT,670.06,IT-005,2023-05-09,2023-05-10 09:00:00,APR-101,paid,clean,
INV-0003998,VND-0039,Nova Systems,"5239 Market St, Charlotte, NC 77033",24-7462506,719106699,William Jones,HR,4119.96,HR-040,2024-12-31,2025-01-01 20:00:00,APR-501,pending,clean,
INV-0003999,VND-0028,York Services,"252 Enterprise Ave, Charlotte, NC 83792",22-2229110,677280546,William Wilson,Operations,559.23,OPS-020,2024-06-27,2024-07-01 15:00:00,APR-302,paid,clean,
INV-0004000,VND-0036,Zenith Partners,"4471 Commerce Blvd, Houston, TX 60140",14-8896868,338836384,William Martin,Facilities,26108.85,FAC-030,2024-01-14,2024-01-17 16:00:00,APR-401,paid,clean,
INV-0004001,VND-0065,Vertex Corp,"6146 Enterprise Ave, Philadelphia, PA 79588",54-8138769,900942073,Charles Garcia,Operations,5629.16,OPS-024,2024-06-22,2024-06-26 10:00:00,APR-301,pending,clean,
INV-0004002,VND-0025,Peak Associates,"8801 Commerce Blvd, Los Angeles, CA 76562",20-4117625,173574218,Daniel Johnson,HR,8349.1,HR-040,2023-01-22,2023-01-27 00:00:00,APR-502,pending,clean,
INV-0004003,VND-0050,Edge Partners,"6375 Commerce Blvd, Miami, FL 18418",63-7838382,455281184,Charles Davis,Marketing,34850.85,MKT-013,2023-09-08,2023-09-12 17:00:00,APR-202,paid,clean,
INV-0004004,VND-0036,Zenith Partners,"4471 Commerce Blvd, Houston, TX 60140",14-8896868,338836384,William Martin,Facilities,11186.05,FAC-030,2024-08-12,2024-08-15 17:00:00,APR-401,pending,clean,
INV-0004005,VND-0056,Union Services,"759 Main St, Miami, FL 36130",12-3556551,356135680,Michael Davis,Marketing,1374.92,MKT-010,2024-08-16,2024-08-21 00:00:00,APR-202,pending,clean,
INV-0004006,VND-0055,York Technologies,"4658 Market St, Chicago, IL 20735",70-1325197,904258674,Charles Smith,Operations,32257.54,OPS-024,2023-11-21,2023-11-24 07:00:00,APR-303,pending,clean,
INV-0004007,VND-0050,Edge Partners,"6375 Commerce Blvd, Miami, FL 18418",63-7838382,455281184,Charles Davis,Marketing,40232.94,MKT-012,2024-09-26,2024-09-28 18:00:00,APR-202,pending,clean,
INV-0004008,VND-9011,York Partners,"3557 Business Dr, Houston, TX 30585",40-3916107,692697161,Robert Williams,Marketing,2042.76,MKT-010,2023-02-18,2023-02-22 09:00:00,APR-201,paid,fraud,billing_code_cycling
INV-0004009,VND-0050,Edge Partners,"6375 Commerce Blvd, Miami, FL 18418",63-7838382,455281184,Charles Davis,Marketing,9472.46,MKT-010,2024-07-02,2024-07-06 02:00:00,APR-202,paid,clean,
INV-0004010,VND-0041,Jasper Associates,"5167 Market St, Seattle, WA 62743",99-5960271,695295870,Michael Brown,Finance,937.63,FIN-050,2023-05-03,2023-05-04 06:00:00,APR-601,paid,clean,
INV-0004011,VND-9040,Omega Consulting,"3073 Market St, Columbus, OH 21959",70-6837817,538460431,Richard Garcia,IT,9872.41,IT-003,2023-12-06,2023-12-09 15:00:00,APR-101,paid,fraud,vendor_concentration
INV-0004012,VND-0043,Titan Systems,"7718 Enterprise Ave, Columbus, OH 98555",37-9576076,608079792,Mark Jackson,HR,2639.12,HR-041,2023-10-10,2023-10-12 04:00:00,APR-502,pending,clean,
INV-0004013,VND-0040,Nova Solutions,"8618 Industrial Pkwy, Seattle, WA 66531",18-6539837,769108025,Richard Taylor,Finance,33867.21,FIN-050,2024-09-25,2024-09-29 16:00:00,APR-601,pending,clean,
INV-0004014,VND-0068,Lumen Group,"5052 Main St, Philadelphia, PA 26591",45-1763626,158546865,Charles Jones,Marketing,4399.97,MKT-013,2024-12-12,2024-12-14 10:00:00,APR-202,paid,clean,
INV-0004015,VND-0050,Edge Partners,"6375 Commerce Blvd, Miami, FL 18418",63-7838382,455281184,Charles Davis,Marketing,1675.03,MKT-010,2024-03-08,2024-03-12 10:00:00,APR-201,paid,clean,
INV-0004016,VND-0017,Omega Services,"4161 Industrial Pkwy, Houston, TX 54313",12-4860684,731832764,William Smith,HR,2363.95,HR-042,2023-10-12,2023-10-15 16:00:00,APR-501,paid,clean,
INV-0004017,VND-0002,Global Partners,"8379 Main St, Philadelphia, PA 36062",93-8038374,336696312,Thomas Anderson,IT,4989.8,IT-001,2024-11-10,2024-11-12 09:00:00,APR-103,pending,clean,
INV-0004018,VND-0067,Fox Partners,"3645 Enterprise Ave, Chicago, IL 87278",77-5747930,207939087,Paul Brown,Finance,23750.26,FIN-051,2024-07-13,2024-07-15 06:00:00,APR-601,paid,clean,
INV-0004019,VND-0045,Blue Partners,"7884 Oak Ave, Columbus, OH 64321",90-4262081,871318048,Anthony Miller,IT,564.34,IT-006,2024-08-20,2024-08-21 12:00:00,APR-102,paid,clean,
INV-0004020,VND-0054,Core Technologies,"2323 Enterprise Ave, New York, NY 16590",43-7360307,451492250,William Davis,IT,2219.43,IT-002,2024-08-03,2024-08-04 20:00:00,APR-101,pending,clean,
INV-0004021,VND-0031,Titan Partners,"5717 Industrial Pkwy, Chicago, IL 76244",72-5213115,154544899,Robert Taylor,Operations,5683.3,OPS-021,2024-06-07,2024-06-10 09:00:00,APR-303,paid,clean,
INV-0004022,VND-0012,Apex Services,"8897 Business Dr, Seattle, WA 24621",47-8294150,269820594,Thomas Smith,HR,10115.92,HR-043,2023-05-01,2023-05-03 19:00:00,APR-501,paid,clean,
INV-0004023,VND-0002,Global Partners,"8379 Main St, Philadelphia, PA 36062",93-8038374,336696312,Thomas Anderson,IT,9429.95,IT-007,2024-04-01,2024-04-03 02:00:00,APR-103,paid,clean,
INV-0004024,VND-0060,Nova Enterprises,"1829 Market St, Seattle, WA 93307",68-3566765,567600762,Michael Moore,IT,3605.09,IT-002,2024-08-27,2024-08-30 00:00:00,APR-102,pending,clean,
INV-0004025,VND-0013,Ideal Associates,"3027 Oak Ave, Chicago, IL 93748",74-4337174,264109919,Richard Jackson,Finance,19436.92,FIN-050,2024-01-28,2024-02-01 06:00:00,APR-601,paid,clean,
INV-0004026,VND-0055,York Technologies,"4658 Market St, Chicago, IL 20735",70-1325197,904258674,Charles Smith,Operations,10560.01,OPS-024,2023-05-04,2023-05-07 12:00:00,APR-303,paid,clean,
INV-0004027,VND-0019,Rapid Group,"9455 Enterprise Ave, Miami, FL 71993",62-4194548,201281557,Robert Taylor,Marketing,28042.41,MKT-015,2024-10-31,2024-11-02 14:00:00,APR-202,pending,clean,
INV-0004028,VND-0058,Summit Solutions,"5211 Market St, Atlanta, GA 35995",19-5074336,209415691,Anthony Jackson,IT,7473.8,IT-002,2023-07-26,2023-07-28 08:00:00,APR-102,pending,clean,
INV-0004029,VND-0060,Nova Enterprises,"1829 Market St, Seattle, WA 93307",68-3566765,567600762,Michael Moore,IT,3519.62,IT-004,2024-05-17,2024-05-21 13:00:00,APR-103,pending,clean,
INV-0004030,VND-0019,Rapid Group,"9455 Enterprise Ave, Miami, FL 71993",62-4194548,201281557,Robert Taylor,Marketing,2746.58,MKT-010,2024-02-04,2024-02-07 20:00:00,APR-202,paid,clean,
INV-0004031,VND-0068,Lumen Group,"5052 Main St, Philadelphia, PA 26591",45-1763626,158546865,Charles Jones,Marketing,7753.22,MKT-014,2024-12-01,2024-12-02 21:00:00,APR-202,pending,clean,
INV-0004032,VND-0033,Rapid Solutions,"1932 Oak Ave, New York, NY 81511",14-7194416,725464884,Charles Williams,Facilities,40234.91,FAC-032,2024-07-27,2024-07-31 08:00:00,APR-401,pending,clean,
INV-0004033,VND-0020,Nova Technologies,"7751 Main St, Houston, TX 17944",61-6692553,959629660,Paul Johnson,Operations,633.66,OPS-021,2023-05-23,2023-05-24 11:00:00,APR-302,pending,clean,
INV-0004034,VND-9040,Omega Consulting,"3073 Market St, Columbus, OH 21959",70-6837817,538460431,Richard Garcia,IT,42289.03,IT-001,2024-11-25,2024-11-28 13:00:00,APR-101,paid,fraud,vendor_concentration
INV-0004035,VND-0001,Delta Solutions,"4606 Industrial Pkwy, Miami, FL 28289",23-2458591,734036506,Joseph Smith,Finance,38905.84,FIN-050,2024-05-29,2024-06-01 20:00:00,APR-601,paid,clean,
INV-0004036,VND-0013,Ideal Associates,"3027 Oak Ave, Chicago, IL 93748",74-4337174,264109919,Richard Jackson,Finance,24220.46,FIN-052,2023-02-04,2023-02-06 01:00:00,APR-601,paid,clean,
INV-0004037,VND-0026,Horizon Technologies,"2064 Industrial Pkwy, Charlotte, NC 87924",15-2375453,550139320,Matthew Anderson,Legal,13676.31,LEG-060,2024-04-16,2024-04-19 12:00:00,APR-701,paid,clean,
INV-0004038,VND-9013,Omega Services,"3924 Business Dr, Charlotte, NC 96662",35-8132648,223240112,Charles Brown,Finance,2497.82,FIN-051,2024-10-11,2024-10-15 11:00:00,APR-601,paid,clean,
INV-0004039,VND-0038,Quest Technologies,"8885 Tech Way, Los Angeles, CA 25118",43-3995870,723403479,David Smith,Finance,44915.22,FIN-051,2023-07-02,2023-07-06 00:00:00,APR-601,pending,clean,
INV-0004040,VND-0045,Blue Partners,"7884 Oak Ave, Columbus, OH 64321",90-4262081,871318048,Anthony Miller,IT,961.76,IT-001,2023-02-07,2023-02-11 01:00:00,APR-103,pending,clean,
INV-0004041,VND-0026,Horizon Technologies,"2064 Industrial Pkwy, Charlotte, NC 87924",15-2375453,550139320,Matthew Anderson,Legal,520.98,LEG-062,2024-10-28,2024-11-01 14:00:00,APR-701,pending,clean,
INV-0004042,VND-0048,Nova Associates,"7405 Commerce Blvd, Columbus, OH 68991",43-5147994,784683755,David Jackson,HR,25882.79,HR-042,2023-02-07,2023-02-11 01:00:00,APR-501,paid,clean,
INV-0004043,VND-0003,Apex Group,"7024 Tech Way, Chicago, IL 30379",37-6647119,209747451,Robert Miller,Legal,1725.4,LEG-060,2024-11-14,2024-11-16 05:00:00,APR-701,pending,clean,
INV-0004044,VND-0024,Wave Enterprises,"2636 Industrial Pkwy, Chicago, IL 38534",17-2022698,903132646,Richard Smith,Finance,1016.35,FIN-052,2024-07-25,2024-07-27 13:00:00,APR-601,pending,clean,
INV-0004045,VND-0053,Vertex Technologies,"2804 Enterprise Ave, New York, NY 91560",78-1452421,523076025,Daniel Anderson,Finance,2373.64,FIN-052,2024-01-17,2024-01-18 17:00:00,APR-601,paid,clean,
INV-0004046,VND-0012,Apex Services,"8897 Business Dr, Seattle, WA 24621",47-8294150,269820594,Thomas Smith,HR,3368.51,HR-043,2023-01-27,2023-01-31 06:00:00,APR-501,pending,clean,
INV-0004047,VND-0025,Peak Associates,"8801 Commerce Blvd, Los Angeles, CA 76562",20-4117625,173574218,Daniel Johnson,HR,685.03,HR-041,2024-08-08,2024-08-11 02:00:00,APR-502,paid,clean,
INV-0004048,VND-0053,Vertex Technologies,"2804 Enterprise Ave, New York, NY 91560",78-1452421,523076025,Daniel Anderson,Finance,9102.34,FIN-052,2024-03-31,2024-04-03 18:00:00,APR-601,pending,clean,
INV-0004049,VND-0063,Ideal Systems,"4681 Business Dr, Philadelphia, PA 11330",76-4205394,191926217,William Moore,Legal,16340.85,LEG-062,2024-09-21,2024-09-22 12:00:00,APR-701,pending,clean,
INV-0004050,VND-0034,Blue Consulting,"6074 Main St, Seattle, WA 37535",97-5186414,816114302,Robert Garcia,Marketing,2671.2,MKT-010,2023-12-02,2023-12-05 14:00:00,APR-202,paid,clean,
INV-0004051,VND-0020,Nova Technologies,"7751 Main St, Houston, TX 17944",61-6692553,959629660,Paul Johnson,Operations,24991.94,OPS-024,2023-06-22,2023-06-24 06:00:00,APR-303,pending,clean,
INV-0004052,VND-0004,Lumen Corp,"4433 Main St, Columbus, OH 80284",25-7350753,184611066,Charles Jones,Operations,39511.11,OPS-022,2024-12-07,2024-12-10 16:00:00,APR-301,paid,clean,
INV-0004053,VND-0052,Nova Associates,"9047 Industrial Pkwy, Columbus, OH 38760",44-8312114,621454127,James Miller,Legal,5247.37,LEG-062,2024-03-25,2024-03-27 23:00:00,APR-701,paid,clean,
INV-0004054,VND-0059,Vertex Corp,"2083 Main St, Seattle, WA 79827",64-7217147,174041730,Charles Taylor,Legal,12817.87,LEG-061,2024-11-20,2024-11-22 22:00:00,APR-701,paid,clean,
INV-0004055,VND-0027,Key Consulting,"3446 Tech Way, Miami, FL 44814",60-3195773,821221887,Matthew Jones,HR,2815.11,HR-040,2024-08-21,2024-08-25 08:00:00,APR-501,pending,clean,
INV-0004056,VND-0025,Peak Associates,"8801 Commerce Blvd, Los Angeles, CA 76562",20-4117625,173574218,Daniel Johnson,HR,1796.15,HR-043,2023-10-09,2023-10-11 23:00:00,APR-502,pending,clean,
INV-0004057,VND-0031,Titan Partners,"5717 Industrial Pkwy, Chicago, IL 76244",72-5213115,154544899,Robert Taylor,Operations,1838.47,OPS-022,2024-07-20,2024-07-22 07:00:00,APR-303,pending,clean,
INV-0004058,VND-0052,Nova Associates,"9047 Industrial Pkwy, Columbus, OH 38760",44-8312114,621454127,James Miller,Legal,2727.55,LEG-062,2023-02-28,2023-03-02 03:00:00,APR-701,paid,clean,
INV-0004059,VND-0065,Vertex Corp,"6146 Enterprise Ave, Philadelphia, PA 79588",54-8138769,900942073,Charles Garcia,Operations,3550.9,OPS-022,2023-12-05,2023-12-06 04:00:00,APR-301,paid,clean,
INV-0004060,VND-0055,York Technologies,"4658 Market St, Chicago, IL 20735",70-1325197,904258674,Charles Smith,Operations,3874.34,OPS-023,2023-09-09,2023-09-13 20:00:00,APR-301,paid,clean,
INV-0004061,VND-0057,Summit Partners,"7719 Business Dr, Seattle, WA 31992",87-2921542,935147672,Paul Williams,IT,2474.26,IT-006,2024-04-14,2024-04-15 13:00:00,APR-102,paid,clean,
INV-0004062,VND-0018,Union Solutions,"3850 Oak Ave, Los Angeles, CA 53309",19-9626108,355555531,David Taylor,Finance,1334.71,FIN-051,2023-09-11,2023-09-12 03:00:00,APR-601,paid,clean,
INV-0004063,VND-0039,Nova Systems,"5239 Market St, Charlotte, NC 77033",24-7462506,719106699,William Jones,HR,1247.95,HR-040,2023-01-13,2023-01-15 11:00:00,APR-501,paid,clean,
INV-0004064,VND-0035,Nova Corp,"2632 Industrial Pkwy, New York, NY 33206",62-1415846,292587044,Anthony Garcia,HR,3232.94,HR-040,2024-02-17,2024-02-19 18:00:00,APR-502,pending,clean,
INV-0004065,VND-0027,Key Consulting,"3446 Tech Way, Miami, FL 44814",60-3195773,821221887,Matthew Jones,HR,16084.78,HR-040,2024-09-11,2024-09-13 00:00:00,APR-502,paid,clean,
INV-0004066,VND-0017,Omega Services,"4161 Industrial Pkwy, Houston, TX 54313",12-4860684,731832764,William Smith,HR,12957.82,HR-040,2023-10-05,2023-10-08 15:00:00,APR-501,paid,clean,
INV-0004067,VND-0065,Vertex Corp,"6146 Enterprise Ave, Philadelphia, PA 79588",54-8138769,900942073,Charles Garcia,Operations,919.02,OPS-022,2023-11-08,2023-11-12 21:00:00,APR-301,pending,clean,
INV-0004068,VND-0041,Jasper Associates,"5167 Market St, Seattle, WA 62743",99-5960271,695295870,Michael Brown,Finance,12695.38,FIN-051,2023-10-19,2023-10-23 07:00:00,APR-601,paid,clean,
INV-0004069,VND-0005,Lumen Corp,"3250 Oak Ave, Los Angeles, CA 96673",39-5855124,185675980,Paul Brown,HR,5456.46,HR-043,2024-03-11,2024-03-14 09:00:00,APR-501,paid,clean,
INV-0004070,VND-0034,Blue Consulting,"6074 Main St, Seattle, WA 37535",97-5186414,816114302,Robert Garcia,Marketing,2526.37,MKT-013,2023-07-28,2023-07-31 20:00:00,APR-201,pending,clean,
INV-0004071,VND-0058,Summit Solutions,"5211 Market St, Atlanta, GA 35995",19-5074336,209415691,Anthony Jackson,IT,18953.38,IT-005,2024-01-14,2024-01-16 06:00:00,APR-103,paid,clean,
INV-0004072,VND-0020,Nova Technologies,"7751 Main St, Houston, TX 17944",61-6692553,959629660,Paul Johnson,Operations,3631.86,OPS-022,2023-08-27,2023-08-30 01:00:00,APR-301,pending,clean,
INV-0004073,VND-0048,Nova Associates,"7405 Commerce Blvd, Columbus, OH 68991",43-5147994,784683755,David Jackson,HR,4092.28,HR-043,2023-07-23,2023-07-24 04:00:00,APR-501,pending,clean,
INV-0004074,VND-0012,Apex Services,"8897 Business Dr, Seattle, WA 24621",47-8294150,269820594,Thomas Smith,HR,1815.86,HR-040,2023-10-02,2023-10-04 18:00:00,APR-502,pending,clean,
INV-0004075,VND-0014,York Associates,"109 Tech Way, Columbus, OH 12552",24-7089806,992994062,Mark Jones,HR,1762.5,HR-042,2023-08-10,2023-08-11 16:00:00,APR-501,pending,clean,
INV-0004076,VND-0050,Edge Partners,"6375 Commerce Blvd, Miami, FL 18418",63-7838382,455281184,Charles Davis,Marketing,1275.94,MKT-015,2024-09-04,2024-09-08 09:00:00,APR-202,paid,clean,
INV-0004077,VND-0039,Nova Systems,"5239 Market St, Charlotte, NC 77033",24-7462506,719106699,William Jones,HR,6182.41,HR-043,2024-03-17,2024-03-18 18:00:00,APR-501,paid,clean,
INV-0004078,VND-0031,Titan Partners,"5717 Industrial Pkwy, Chicago, IL 76244",72-5213115,154544899,Robert Taylor,Operations,4931.05,OPS-024,2024-05-19,2024-05-20 14:00:00,APR-302,paid,clean,
INV-0004079,VND-0003,Apex Group,"7024 Tech Way, Chicago, IL 30379",37-6647119,209747451,Robert Miller,Legal,10345.68,LEG-062,2024-02-03,2024-02-07 10:00:00,APR-701,pending,clean,
INV-0004080,VND-0059,Vertex Corp,"2083 Main St, Seattle, WA 79827",64-7217147,174041730,Charles Taylor,Legal,2068.45,LEG-062,2023-02-25,2023-02-28 14:00:00,APR-701,pending,clean,
INV-0004081,VND-0023,Fox Technologies,"135 Market St, Chicago, IL 69638",46-8096887,847959430,Anthony Jackson,IT,4192.97,IT-001,2024-08-31,2024-09-04 09:00:00,APR-102,paid,clean,
INV-0004082,VND-0028,York Services,"252 Enterprise Ave, Charlotte, NC 83792",22-2229110,677280546,William Wilson,Operations,1003.09,OPS-023,2024-11-20,2024-11-24 20:00:00,APR-303,pending,clean,
INV-0004083,VND-0033,Rapid Solutions,"1932 Oak Ave, New York, NY 81511",14-7194416,725464884,Charles Williams,Facilities,504.28,FAC-032,2024-08-23,2024-08-25 17:00:00,APR-401,paid,clean,
INV-0004084,VND-0060,Nova Enterprises,"1829 Market St, Seattle, WA 93307",68-3566765,567600762,Michael Moore,IT,1648.59,IT-005,2023-12-14,2023-12-18 00:00:00,APR-102,paid,clean,
INV-0004085,VND-9010,Omega Consulting,"9742 Market St, Chicago, IL 84531",89-2010496,754586204,Anthony Johnson,Operations,9386.59,OPS-021,2023-05-08,2023-05-09 13:00:00,APR-301,paid,fraud,sub_threshold_batching
INV-0004086,VND-0026,Horizon Technologies,"2064 Industrial Pkwy, Charlotte, NC 87924",15-2375453,550139320,Matthew Anderson,Legal,2112.77,LEG-061,2023-08-29,2023-09-01 00:00:00,APR-701,paid,clean,
INV-0004087,VND-0063,Ideal Systems,"4681 Business Dr, Philadelphia, PA 11330",76-4205394,191926217,William Moore,Legal,42979.94,LEG-061,2023-12-26,2023-12-28 08:00:00,APR-701,paid,clean,
INV-0004088,VND-0003,Apex Group,"7024 Tech Way, Chicago, IL 30379",37-6647119,209747451,Robert Miller,Legal,6495.1,LEG-061,2023-03-24,2023-03-26 02:00:00,APR-701,pending,clean,
INV-0004089,VND-0030,Vertex Associates,"5005 Oak Ave, New York, NY 44664",24-2795765,897163846,Charles Williams,IT,18123.43,IT-003,2023-03-23,2023-03-26 08:00:00,APR-101,pending,clean,
INV-0004090,VND-0018,Union Solutions,"3850 Oak Ave, Los Angeles, CA 53309",19-9626108,355555531,David Taylor,Finance,25418.47,FIN-051,2023-07-21,2023-07-25 23:00:00,APR-601,paid,clean,
INV-0004091,VND-0066,Omega Consulting,"5123 Business Dr, Miami, FL 25814",34-6294016,228370927,Anthony Wilson,Finance,2279.9,FIN-052,2023-10-14,2023-10-17 20:00:00,APR-601,pending,clean,
INV-0004092,VND-0056,Union Services,"759 Main St, Miami, FL 36130",12-3556551,356135680,Michael Davis,Marketing,1075.39,MKT-011,2023-08-20,2023-08-23 20:00:00,APR-202,pending,clean,
INV-0004093,VND-9031,Vertex Corp,"9719 Main St, Chicago, IL 85529",15-3939212,605196410,Charles Taylor,IT,5266.26,IT-001,2023-04-13,2023-04-15 04:00:00,APR-103,paid,fraud,benfords_law_violation
INV-0004094,VND-0045,Blue Partners,"7884 Oak Ave, Columbus, OH 64321",90-4262081,871318048,Anthony Miller,IT,3173.26,IT-004,2024-11-02,2024-11-06 16:00:00,APR-101,paid,clean,
INV-0004095,VND-0043,Titan Systems,"7718 Enterprise Ave, Columbus, OH 98555",37-9576076,608079792,Mark Jackson,HR,951.52,HR-040,2023-04-23,2023-04-24 16:00:00,APR-502,pending,clean,
